week,a1c,a2c,mentions,events,avg_sentenceid,avg_a1co,avg_a2co,avg_actco,avg_raw_text,avg_root_event,avg_len,avg_goldstein,avg_tone,avg_confidence,avg_lat1,avg_lon1,avg_lat2,avg_lon2,avg_lata,avg_lona,total_num_mentions,total_num_sources,total_num_articles,pair,Relative_mentions
2016-01-11,EDU,COP,829,378,4.8576598311218335,1032.3751507840773,1052.2002412545235,1050.4957780458383,0.8950542822677925,0.8552472858866104,2587.6067551266588,-1.316887816646562,-5.291991401246434,74.14957780458384,30.756027695312504,-22.88497355273438,30.53190251953125,-22.1946276796875,30.76391560546875,-22.726781390625003,42341.0,4152.0,38744.0,EDU -> COP,0.0005409571090834464
2016-01-18,EDU,COP,2192,558,7.508211678832117,1567.3115875912408,1572.842609489051,1572.735401459854,0.7992700729927007,0.8033759124087592,4131.976733576642,-5.001642335766424,-5.858168004396348,53.042883211678834,38.14729185148997,-5.400719821201804,37.282133170493374,-2.7510741934538445,38.56329135808498,-5.657819806546212,636898.0,132564.0,633485.0,EDU -> COP,0.0014598404032143129
2016-01-25,EDU,COP,1119,458,7.26988382484361,1721.6729222520107,1730.8257372654155,1738.260947274352,0.8614834673815907,0.7873100983020554,3748.734584450402,-2.4186773905272574,-4.201543147048111,68.36461126005362,29.38379114353499,-1.3797338374851853,28.98772720521945,-0.22293573072361877,29.27466196204033,-1.1797776037959804,79586.0,7329.0,77794.0,EDU -> COP,0.0007820810484778424
2016-02-01,EDU,COP,1594,586,6.658720200752823,1511.892095357591,1539.111668757842,1534.3619824341279,0.8525721455457967,0.7936010037641155,3250.8155583437892,-0.8391468005018817,-4.91498358016985,69.36637390213299,12.973090762987011,41.55567076055194,12.939351558441562,41.03298856331169,12.91231681818182,41.371769516233776,173130.0,18572.0,171113.0,EDU -> COP,0.0010867001266680575
2016-02-08,EDU,COP,1091,505,6.650779101741522,1533.088909257562,1540.4839596700274,1539.992667277727,0.9010082493125573,0.8240146654445463,3007.897341888176,-1.5098075160403301,-4.831501572919559,73.23556370302475,22.732789210723187,2.9461017244389063,22.694418824189526,3.5068980623441437,22.08857156733167,4.128017753117209,70683.0,6868.0,67078.0,EDU -> COP,0.0006813890844091807
2016-02-15,EDU,COP,1562,596,6.4103713188220235,1449.842509603073,1491.3866837387964,1486.56914212548,0.7106274007682458,0.7612035851472471,3181.9174135723433,-0.42163892445582557,-4.499900381430682,64.92317541613316,29.221566359689927,12.841987716279075,29.803146049612412,5.384068879069779,29.863495739534887,5.257343943410864,145351.0,19789.0,141653.0,EDU -> COP,0.0009478638474291165
2016-02-22,EDU,COP,1828,748,8.101203501094092,1906.7921225382931,1424.1001094091903,1933.5530634573304,0.7554704595185996,0.7467177242888403,3981.069474835886,0.20951859956236335,-5.444381958640996,65.18052516411379,23.03653786530613,32.07036825782312,17.934084151020414,43.27901449115649,23.0854098244898,32.34285321904761,190615.0,19204.0,187740.0,EDU -> COP,0.0011494939522658173
2016-02-29,EDU,COP,1750,589,6.533714285714286,1445.7874285714286,1463.9554285714287,1447.182857142857,0.7788571428571428,0.7902857142857143,4045.7388571428573,-0.7773142857142866,-4.5863678373662715,61.34285714285714,29.41965865777081,-27.762980345368945,29.434072755102036,-27.56798258791213,29.458553304552595,-27.247133498430173,172639.0,35510.0,171060.0,EDU -> COP,0.0011378635474033954
2016-03-07,EDU,COP,1639,491,5.629042098840756,1244.9072605247102,1273.613788895668,1284.443563148261,0.8718730933496034,0.7736424649176327,3917.025015253203,-0.4151921903599757,-4.01539988715834,72.74557657107992,8.13329556034481,32.150209016379414,7.941339401724116,32.806685852586305,7.965359781034458,32.78258508534492,697377.0,65759.0,648816.0,EDU -> COP,0.0010640314522244035
2016-03-14,EDU,COP,863,423,5.681344148319814,1273.8887601390497,1167.1077636152954,1296.2723059096177,0.8586326767091541,0.8238702201622248,3009.257242178447,-0.9370799536500577,-3.78287492489001,71.88876013904982,31.882995199661597,-25.843752167512704,31.942830191201363,-25.73466475634519,31.909256130287652,-25.848870847715745,65433.0,7833.0,64881.0,EDU -> COP,0.0006016905902006007
