week,a1c,a2c,mentions,events,avg_sentenceid,avg_a1co,avg_a2co,avg_actco,avg_raw_text,avg_root_event,avg_len,avg_goldstein,avg_tone,avg_confidence,avg_lat1,avg_lon1,avg_lat2,avg_lon2,avg_lata,avg_lona,total_num_mentions,total_num_sources,total_num_articles,pair,Relative_mentions
2016-01-11,USACOP,USA,3731,1228,8.846421870812115,1933.937014205307,1856.8172071830609,1964.0852318413295,0.14205306888233718,0.5502546234253551,3345.559903511123,-2.20854998659877,-6.225388610384366,29.84722594478692,35.60955932621199,-89.59246439331685,35.85023325116406,-89.68469111750204,35.79679148178582,-89.42082815393046,371816.0,167108.0,371732.0,USACOP -> USA,0.0024346332617495034
2016-01-18,USACOP,USA,2713,1289,5.032436417250277,1021.002580169554,908.6225580538149,1024.5945447843715,0.20309620346479912,0.8061186877994839,2628.8112790269074,-4.321525985993365,-6.600198399692397,31.264283081459638,37.85266133333334,-88.1472234514285,37.77910944761907,-87.8437953904761,38.21483615238096,-89.97590783238087,124282.0,48543.0,123709.0,USACOP -> USA,0.0018068188932118753
2016-01-25,USACOP,USA,4050,1410,6.09037037037037,1268.0706172839507,1117.7133333333334,1266.4614814814815,0.17530864197530865,0.8071604938271605,3009.6496296296295,-2.354814814814816,-6.4366079777795715,38.60493827160494,36.87237306338031,-87.94459795271628,37.268021177062415,-87.27333527666,37.1984224849095,-87.13135569919518,523085.0,100474.0,517487.0,USACOP -> USA,0.0028305882451610917
2016-02-01,USACOP,USA,5205,1396,7.118539865513929,1672.957925072046,1156.0167146974063,1693.907204610951,0.11373679154658982,0.6743515850144092,3408.3688760806917,-2.330912584053794,-6.064353819596208,31.258405379442845,37.40841398873125,-84.38863173965429,37.38798832329509,-84.35751910433268,37.279715717893886,-84.39677782533519,994862.0,262330.0,981655.0,USACOP -> USA,0.003548478142601781
2016-02-08,USACOP,USA,4186,1400,7.645484949832776,1626.699474438605,1497.6801242236024,1642.2900143334925,0.17964644051600573,0.794314381270903,3613.4257047300525,-3.7880076445293827,-5.6819770031769155,32.28858098423316,36.34988803165185,-79.45711919955474,36.3818600395648,-80.00266727077135,36.350983976261126,-79.86848364070211,370378.0,149346.0,357221.0,USACOP -> USA,0.0026143856162574065
2016-02-15,USACOP,USA,2363,1086,4.934828607702074,1005.0584003385527,722.005501481168,1020.7482014388489,0.3000423190859077,0.7977147693609818,2507.901396529835,-2.369403300888701,-5.671376520405148,39.073212018620396,35.665057726075524,-87.49176773485512,35.83000719929763,-91.323098046532,35.579432309043035,-87.49223663301139,145002.0,27808.0,142453.0,USACOP -> USA,0.0014339323120838683
2016-02-22,USACOP,USA,4912,1380,6.288884364820847,1330.3837540716613,1129.8815146579805,1353.714780130293,0.17019543973941367,0.7815553745928339,3682.0561889250816,-3.959283387622149,-6.2786028488319605,32.25366449511401,36.73161539083558,-92.6332802709934,36.84473689197592,-92.7209420167946,36.43314045822101,-91.66650646485616,875641.0,243533.0,873087.0,USACOP -> USA,0.003088793377204428
2016-02-29,USACOP,USA,4702,1566,4.754572522330923,926.6099532113994,800.462143768609,954.6444066354743,0.15801786473840918,0.8432581880051042,2495.778392173543,-4.0635474266269656,-6.153682754706329,30.384942577626543,37.06633073213507,-92.82731983055676,37.294360828584,-93.57633650087682,37.17214243752744,-93.18228268303379,466238.0,159097.0,464614.0,USACOP -> USA,0.00305727679993758
2016-03-07,USACOP,USA,5319,1387,6.1300996427899985,1165.26790750141,1034.0391050949427,1190.7238202669676,0.14326001128031585,0.8610641097950743,3446.251551043429,-2.862436548223349,-4.705182625158142,33.32205301748449,41.935830672268985,-97.7328843468293,40.20227391138284,-84.99789622612656,41.13234935064945,-91.75300889763143,1418303.0,322579.0,1392399.0,USACOP -> USA,0.003453070954473217
2016-03-14,USACOP,USA,4049,1352,6.738206964682638,1583.320572980983,1413.8965176586812,1600.1052111632503,0.23092121511484318,0.8016794270190171,3388.041738700914,-3.827093109409729,-6.4269589098179,34.82341318844159,37.95169165613141,-88.17010491782541,37.89918384323635,-88.23641391908961,38.0168851833122,-88.34373453855868,430324.0,115896.0,408527.0,USACOP -> USA,0.002822995596433641
2016-03-21,USACOP,USA,3617,1428,5.454243848493227,1207.573403372961,1087.6638097871164,1229.0702239424938,0.2499308819463644,0.7790987005805916,2839.4246613215373,-2.9984241083771086,-5.778519343523927,35.79762233895494,36.944791535601915,-89.3033838490134,36.974478209894194,-89.55359011724327,36.937355190163,-89.11072236574199,210266.0,47427.0,208705.0,USACOP -> USA,0.0025389101849115593
