week,a1c,a2c,mentions,events,avg_sentenceid,avg_a1co,avg_a2co,avg_actco,avg_raw_text,avg_root_event,avg_len,avg_goldstein,avg_tone,avg_confidence,avg_lat1,avg_lon1,avg_lat2,avg_lon2,avg_lata,avg_lona,total_num_mentions,total_num_sources,total_num_articles,pair,Relative_mentions
2016-01-11,MED,COP,2869,491,11.762635064482398,2375.431509236668,2235.5210874869294,2401.1080515859185,0.7204600906239108,0.5744161728825374,4542.606483095155,-0.4529801324503313,-4.610120082798856,52.934820494945974,29.08006863626206,-16.90865228778861,28.231937188011912,22.42688537937463,28.199345832836933,22.169705059195937,2512041.0,339670.0,2511053.0,MED -> COP,0.0018721422749823978
2016-01-18,MED,COP,982,411,8.467413441955193,2176.936863543788,2186.5183299389,2221.051934826884,0.8503054989816701,0.5784114052953157,3853.0224032586557,-2.1191446028513243,-5.121754772590901,48.52342158859471,28.5313904255079,26.946643800225704,28.379370594137537,31.7338149909808,28.395569692220946,31.245109692220932,87565.0,28167.0,86928.0,MED -> COP,0.0006539978448706456
2016-01-25,MED,COP,935,393,7.86524064171123,1997.964705882353,2010.6877005347594,2037.8181818181818,0.8983957219251337,0.7508021390374332,3893.0085561497326,-1.4236363636363636,-4.369624497525737,57.67914438502674,14.80274666469195,44.025729218009495,14.978196867298582,43.70981694312798,14.862954379146922,42.71298068720382,218669.0,33198.0,189427.0,MED -> COP,0.0006534814837594125
2016-02-01,MED,COP,1038,350,5.36897880539499,1165.2938342967245,1177.1531791907514,1182.9585741811175,0.9219653179190751,0.8246628131021194,2444.229287090559,-2.5691714836223514,-2.7750079969112593,69.09441233140655,31.042301251533736,-24.917933144171748,31.135400499999992,-26.162664705521447,31.26980347546012,-26.416650883435555,875751.0,60753.0,875429.0,MED -> COP,0.0007076503961615079
2016-02-08,MED,COP,1614,443,9.479553903345725,2162.4504337050807,2210.6121437422553,2205.5037174721188,0.7967781908302355,0.7676579925650557,4043.5972738537794,-1.5037174721189586,-7.219576206693247,56.251548946716234,39.26557083276683,-42.022785284840204,39.04118393473824,-39.63702850033992,39.064722953772936,-39.55560264038066,422071.0,67836.0,415150.0,MED -> COP,0.0010080311477877338
2016-02-15,MED,COP,1187,461,10.308340353833193,2332.6798652064026,2363.949452401011,2350.8744734625107,0.7818028643639428,0.6967144060657119,4422.33698399326,-1.1682392586352144,-5.480899217402391,58.711036225779274,24.135316548022615,47.160316650659134,23.966187838041442,47.83766581355932,24.08253900564973,47.324567612994365,165670.0,23983.0,164635.0,MED -> COP,0.0007203037048004874
2016-02-22,MED,COP,1369,439,8.826880934989044,1727.0051132213293,1773.3506208911615,1770.5872899926953,0.7925493060628196,0.6574141709276844,3202.8480642804966,-3.6718772826880937,-6.296353287004291,66.83710737764792,16.499766032546784,8.897965524816973,16.50035759479251,8.663976707892646,16.333755243287225,8.739107798209966,479810.0,47626.0,478982.0,MED -> COP,0.0008608628121728139
2016-02-29,MED,COP,1168,422,7.81763698630137,1760.867294520548,1821.3998287671234,1807.26198630137,0.875,0.8107876712328768,3785.826198630137,-2.8407534246575357,-5.943905295351515,73.1763698630137,32.93410570958376,8.408756973862562,33.18253492158763,7.829252794772533,33.0736562478219,8.187260464666048,638344.0,42205.0,447160.0,MED -> COP,0.0007594426419240948
2016-03-07,MED,COP,1143,406,8.83989501312336,2212.771653543307,2238.252843394576,2246.097987751531,0.7917760279965005,0.6675415573053368,3788.082239720035,-2.1018372703412074,-5.587092695095181,55.08311461067367,34.988853567937426,-22.778451299120228,34.273704398826965,-23.54668034701858,34.79134664711631,-23.067354475073312,99119.0,21117.0,99008.0,MED -> COP,0.0007420304758343461
2016-03-14,MED,COP,893,349,7.152295632698769,1499.8376259798433,1529.9686450167974,1539.5330347144456,0.8152295632698768,0.6998880179171333,3153.047032474804,-1.116349384098544,-6.50652337414011,65.81187010078388,32.101137256371814,-14.738096754122944,32.09793166416792,-15.056406851574206,31.854369070464763,-15.1129914197901,152730.0,17630.0,152537.0,MED -> COP,0.0006226068331971453
2016-03-21,MED,COP,913,443,6.289156626506024,1338.9014238773275,1384.8510405257393,1374.3220153340635,0.8028477546549836,0.7864184008762322,3186.9123767798465,-2.1158817086527932,-5.586207915457742,61.960569550931,33.81260740532959,2.6320994600280483,33.8089641093969,3.3621604431977525,33.640887194950906,3.0777023239831665,51616.0,5287.0,51416.0,MED -> COP,0.0006408695047896748
2016-03-28,MED,COP,1468,448,5.993869209809264,1267.1042234332424,1294.3794277929155,1302.4659400544958,0.8276566757493188,0.7363760217983651,2670.5326975476837,-1.6033378746594005,-6.181339541318904,57.963215258855584,36.9026989099526,-7.937352816745658,37.15896238879736,-18.80795850576607,37.66830101895733,-15.8679139778831,159602.0,27196.0,158732.0,MED -> COP,0.0010198417577959192
2016-04-04,MED,COP,602,355,6.559800664451827,1434.689368770764,1461.5747508305649,1453.1495016611295,0.8621262458471761,0.7375415282392026,3061.9152823920267,-0.24468438538205983,-5.157431502609585,58.820598006644516,26.316384343612338,-11.129539396475773,26.8974643414097,-11.18820129735683,26.72684883700441,-8.804574733480177,12568.0,3892.0,12470.0,MED -> COP,0.0004022002088501417
2016-04-11,MED,COP,1277,441,6.016444792482381,1228.0649960845733,1265.5505090054817,1264.556773688332,0.8707909162098669,0.7635082223962412,2996.4353954581047,-1.8616288175411118,-6.719600392568394,61.63664839467502,28.3144314828496,9.362063798592787,28.199001271767813,8.895352107299912,28.300394455584872,9.375827384344767,188633.0,13347.0,188606.0,MED -> COP,0.0009014465499374564
2016-04-18,MED,COP,1034,329,6.6421663442940035,1527.0357833655705,1531.0261121856865,1541.1992263056093,0.8065764023210832,0.8007736943907157,3585.3646034816247,-4.192456479690521,-6.449975536782689,59.970986460348165,26.480888182831652,6.928831352285415,28.341402597547383,5.105375726867349,28.149417759197334,4.86548542586401,120214.0,17900.0,119882.0,MED -> COP,0.000819662384710205
2016-04-25,MED,COP,956,465,5.903765690376569,1349.449790794979,1349.952928870293,1351.7594142259413,0.8368200836820083,0.7876569037656904,2928.831589958159,-1.881276150627615,-5.48542425670027,50.72175732217573,29.30606476857492,-20.989092182704002,29.624947350791732,-20.840358749086466,29.363883404384918,-20.810811760048704,52662.0,14333.0,52567.0,MED -> COP,0.0006532352569380622
2016-05-02,MED,COP,1283,422,11.63912704598597,2621.513639906469,2670.3554169914264,2657.5869056897895,0.9337490257209665,0.6250974279033515,4075.921278254092,-0.9120031176929072,-6.292933160982067,69.9298519095869,27.804205440801454,-15.438768946265956,27.64892369216758,-15.313256559198555,27.808358519125676,-15.537134892531888,475771.0,30063.0,475744.0,MED -> COP,0.0008584047053691442
