week,a1c,a2c,mentions,events,avg_sentenceid,avg_a1co,avg_a2co,avg_actco,avg_raw_text,avg_root_event,avg_len,avg_goldstein,avg_tone,avg_confidence,avg_lat1,avg_lon1,avg_lat2,avg_lon2,avg_lata,avg_lona,total_num_mentions,total_num_sources,total_num_articles,pair,Relative_mentions
2016-01-11,GOV,CHN,3404,894,8.430082256169213,2166.8184488836664,2220.269976498237,2202.523795534665,0.5282021151586369,0.7123971797884842,3659.0340775558166,1.3693008225616912,-1.9805151996693129,42.81433607520564,36.30784808110494,81.28274656362026,35.86960703790779,107.10027999588586,36.325006741110826,87.4989640570085,1496064.0,191739.0,1488405.0,GOV -> CHN,0.0022212521101568775
2016-01-18,GOV,CHN,1871,886,6.057188669160877,1405.0042757883484,1427.9128808123999,1427.404061998931,0.49599144842330306,0.7621592731159808,3301.7958311063603,2.271726349545698,-0.6749349888124507,47.94227685729556,32.3416080695187,92.61543829411775,34.41413689839569,102.96060854010702,33.89084911229944,99.28460114973272,104491.0,14310.0,103117.0,GOV -> CHN,0.0012460590302983481
2016-01-25,GOV,CHN,3535,1076,6.26025459688826,1441.489674681754,1471.2195190947666,1478.5734087694484,0.5369165487977369,0.844978783592645,3718.664214992928,1.6856577086280042,-2.2976478430611493,46.415841584158414,33.77307852616688,71.90373009702964,35.55329927298444,94.57898419801965,34.549287193776514,84.33695090806215,758073.0,108440.0,753442.0,GOV -> CHN,0.0024706492460850518
2016-02-01,GOV,CHN,2075,821,6.807228915662651,1575.0072289156626,1603.4438554216867,1586.575421686747,0.4968674698795181,0.7619277108433735,3553.0318072289156,1.0944578313253024,-2.070364368393093,49.74939759036145,33.473646375482595,98.82479949372589,35.09026641891889,104.49843302750973,34.13761305501928,100.06211709555988,271499.0,32631.0,260370.0,GOV -> CHN,0.0014146190482033998
2016-02-08,GOV,CHN,4772,738,8.147527242246438,1842.486797988265,1905.6345347862532,1887.5676865046103,0.46500419111483654,0.7516764459346186,3759.675817267393,0.32129086336965473,-1.5739955496603402,48.26697401508801,23.58427760008384,105.34330890505147,33.23614657094948,109.38004987277311,30.298352661915754,110.26439933053878,3219697.0,352646.0,3010100.0,GOV -> CHN,0.002980374620348864
2016-02-15,GOV,CHN,1953,735,6.263184843830005,1572.1669226830518,1612.6707629288273,1598.5504352278547,0.5960061443932412,0.8197644649257553,3730.2386072708655,0.8299027137736813,-1.9503580978445607,48.67383512544803,26.539596647872873,97.91367861404402,30.94112484879548,106.9420696278831,28.99399227063043,104.93066135674006,303820.0,38643.0,303395.0,GOV -> CHN,0.0011851332228099004
2016-02-22,GOV,CHN,4453,1214,6.335279586795419,1478.4617112059286,1491.9651920053896,1498.746463058612,0.5126880754547496,0.85290815180777,4362.953963620032,1.6642488210195343,-2.4725180889807317,45.8050752301819,30.27232152774657,73.71503225297674,28.602147207369153,102.18909615771706,31.26358839496742,80.09922787867879,764003.0,152208.0,761308.0,GOV -> CHN,0.002800162237111425
2016-02-29,GOV,CHN,1726,830,6.178447276940904,1585.268250289687,1608.2201622247971,1604.3447276940904,0.5144843568945539,0.7381228273464658,3305.795480880649,1.7066628041714949,-1.9986247928882068,48.748551564310546,32.30628006206496,90.72164415255229,33.37698930220416,103.4033216699537,33.09184416125289,97.09785683642697,57968.0,8112.0,53451.0,GOV -> CHN,0.0011222585616104345
2016-03-07,GOV,CHN,1674,765,7.1009557945041815,2012.7025089605734,2041.8375149342892,2046.4611708482676,0.497610513739546,0.7252090800477897,3816.704898446834,0.5723416965352452,-1.5082457318376716,44.22341696535245,30.53331063956963,93.49673410759111,32.70151878063359,97.16480651882843,31.781906479378353,97.06929487507472,75669.0,17014.0,75131.0,GOV -> CHN,0.0010867532953164438
2016-03-14,GOV,CHN,2331,852,7.486915486915487,2053.3007293007295,2098.957528957529,2109.57957957958,0.4851994851994852,0.7395967395967395,4053.1484341484343,2.245945945945945,-1.0157658118624449,43.093093093093096,30.771519753006867,91.08394889733682,32.841815959192424,93.40721617826468,32.065231996993106,93.88416606228526,264072.0,47454.0,262693.0,GOV -> CHN,0.0016251920808315183
