week,a1c,a2c,mentions,events,avg_sentenceid,avg_a1co,avg_a2co,avg_actco,avg_raw_text,avg_root_event,avg_len,avg_goldstein,avg_tone,avg_confidence,avg_lat1,avg_lon1,avg_lat2,avg_lon2,avg_lata,avg_lona,total_num_mentions,total_num_sources,total_num_articles,pair,Relative_mentions
2016-01-11,BUS,GOV,2964,1698,6.814102564102564,1926.970310391363,1944.2894736842106,1941.4382591093117,0.847165991902834,0.6713900134952766,3920.9092442645074,1.8005398110661257,-0.4312813233022459,64.4804318488529,28.105024624271138,-5.724245016034985,28.4915673830175,-6.666839678206997,28.598781497448982,-6.9549116049562665,93756.0,10973.0,90526.0,BUS -> GOV,0.0019341337410414175
2016-01-18,BUS,GOV,3527,1823,6.178055004252906,1698.1539552027218,1734.362631131273,1739.6592004536433,0.8468953785086476,0.7255457896229089,3886.797278140062,1.8656365182874943,-0.3014196590868579,66.75928551176638,28.32316756784566,10.398649459807068,28.049288754340836,10.069578689067521,28.696264603215436,8.230617046302248,395697.0,41552.0,392727.0,BUS -> GOV,0.002348931159733979
2016-01-25,BUS,GOV,3939,1714,7.122619954303123,2112.023610053313,2123.3500888550393,2119.5795887281038,0.8578319370398578,0.7133790302107134,4111.167301345519,2.064864178725564,-0.7965024562720806,67.73292713886774,30.29528526904283,-8.747307222765123,30.39995577902299,-10.077099137931008,30.33207821344441,-9.203428233840814,595038.0,45697.0,592700.0,BUS -> GOV,0.0027530091599233435
2016-02-01,BUS,GOV,3867,1954,6.7721748125161625,2000.5580553400569,2008.3333333333333,2015.5177139901732,0.8505301267132144,0.6889061287820015,4063.542798034652,1.85932247220067,-0.565760272341805,61.16369278510473,19.808995242196207,28.570614704292108,19.680140562709028,28.350606466555217,19.771707973522847,28.18406989520627,279604.0,50784.0,276297.0,BUS -> GOV,0.002636304510555444
2016-02-08,BUS,GOV,4071,1811,7.276590518300172,2097.7715549005156,2096.5472856791944,2108.30729550479,0.8599852616064849,0.7182510439695406,4369.308032424466,2.3711864406779686,-0.5829305870736432,65.68901989683124,26.85975725733934,-2.0262200997090543,27.405519322572122,-3.6787427218840834,27.290704990738302,-2.8717590968510027,604451.0,72139.0,597030.0,BUS -> GOV,0.002542561835590994
2016-02-15,BUS,GOV,4170,1913,6.611270983213429,1819.305035971223,1835.090407673861,1827.0906474820144,0.8666666666666667,0.7628297362110312,3946.971942446043,1.445827338129495,-0.9101371500252174,66.60911270983213,25.894323565605085,-0.5050962692993678,25.954337172738846,0.20252347566878434,25.91188827898089,-0.35837874853503565,839200.0,92641.0,835038.0,BUS -> GOV,0.002530468786030356
2016-02-22,BUS,GOV,4750,1930,7.894526315789474,2033.3031578947368,2068.225052631579,2053.6071578947367,0.7848421052631579,0.5877894736842105,4077.5538947368423,2.0426736842105258,-0.6632028036458769,62.89052631578947,30.241253270140035,-6.766055505393641,29.594535113151245,-6.032635878815725,30.491103963056464,-7.581085491050957,1102023.0,182007.0,1097728.0,BUS -> GOV,0.0029869235630539566
2016-02-29,BUS,GOV,4589,1923,6.025277838309,1656.3307910220092,1674.2734800610156,1672.0047940727827,0.8749182828502942,0.772499455219002,3783.4310307256483,1.5038134669862704,-1.3253794209193512,70.72129004140335,23.82097943702157,6.3549653481790696,24.02507536525974,7.711289234693876,23.872453697356207,6.553932585575132,992187.0,99470.0,980348.0,BUS -> GOV,0.0029838033251623894
2016-03-07,BUS,GOV,4500,1962,12.097111111111111,3028.7335555555555,3081.84,3072.2928888888887,0.8662222222222222,0.6917777777777778,5511.196444444445,1.6906666666666654,-1.1279641868670984,57.79333333333334,32.00527927845968,3.0274521083032484,32.102117035379045,0.2007578447653471,31.82603863345366,-0.54749897160048,1104386.0,109348.0,1102640.0,BUS -> GOV,0.0029213798261194727
2016-03-14,BUS,GOV,3703,1913,5.589792060491494,1556.374291115312,1576.8614636780987,1571.048339184445,0.8614636780988387,0.7596543343235215,3830.03240615717,1.4839319470699426,-0.3555944979670329,63.505266000540104,23.458195578546313,19.422426189917942,23.328509681711605,20.402484190797193,23.282111492966,20.47307036781947,160460.0,19543.0,158422.0,BUS -> GOV,0.002581761593873493
2016-03-21,BUS,GOV,5289,1720,7.747211193042163,2085.1571185479297,2004.4066931366988,2119.8120627717904,0.7090187180941577,0.706182643221781,4660.974097182832,0.6364341085271282,-0.3293636806454933,52.60351673284175,27.39885567584272,-44.87597699481334,27.19541591565291,-43.71069489611145,27.367064802912314,-44.368320476760225,1297445.0,275320.0,1291913.0,BUS -> GOV,0.003712550723803494
2016-03-28,BUS,GOV,4211,1928,6.927808121586321,1886.5281405841843,1901.3609593920685,1893.0862028021847,0.8309190216100689,0.6922346236048444,3727.457373545476,1.4033246259795749,-1.267008263329156,66.14343386369033,21.701946125540022,13.321203482592148,21.64222092858958,13.289889593646786,21.73737251944091,13.226743339263049,759049.0,78002.0,755015.0,BUS -> GOV,0.002925445260271536
2016-04-04,BUS,GOV,4792,2166,6.816569282136895,1974.1738313856426,1990.567612687813,1985.9501252086811,0.8514190317195326,0.7180717863105175,4062.0772120200336,1.6659849749582636,-1.0248653734804787,64.48664440734558,25.815649757542154,-0.5442896552795046,25.686665072505548,-1.1645301747228405,25.47691941672212,-0.745697363051673,657327.0,81021.0,653908.0,BUS -> GOV,0.0032015671109798653
2016-04-11,BUS,GOV,4318,2101,7.390458545622973,2047.5349698934692,2074.233904585456,2063.0407596109308,0.8376563223714683,0.6711440481704493,4442.2207040296435,1.2241547012505773,-1.101653253905952,65.89624826308476,26.345872237346416,-10.430741224815728,25.6502540186732,-9.786364184275188,25.876245274201455,-10.600256170024577,474050.0,50136.0,471333.0,BUS -> GOV,0.003048117621479982
