mentions,events,avg_sentenceid,avg_a1co,avg_a2co,avg_actco,avg_raw_text,avg_root_event,avg_len,avg_goldstein,avg_tone,avg_confidence,avg_lat1,avg_lon1,avg_lat2,avg_lon2,avg_lata,avg_lona,total_num_mentions,total_num_sources,total_num_articles
2012.0,697.0,6.3394632206759445,1622.712226640159,1636.705268389662,1639.0561630218688,0.2231610337972167,0.6650099403578529,3437.7619284294237,-1.386878727634194,-4.075347035786049,30.70079522862823,38.4430932569721,-11.949285009960157,33.944374905284135,-61.78000534596215,36.69284739043824,-29.936252243027905,125216.0,38927.0,125022.0
461.0,392.0,6.637744034707159,2028.3947939262475,2051.4381778741867,2049.492407809111,0.2559652928416486,0.648590021691974,4539.075921908894,0.508459869848156,-0.1235648184642677,33.21041214750542,40.26748322440088,-22.94597608496732,38.13590435729848,-62.587942424836605,39.007328758169926,-41.1381409869281,2105.0,557.0,2096.0
709.0,336.0,5.02820874471086,1481.966149506347,1522.63610719323,1526.6008462623413,0.3540197461212976,0.8152327221438646,4219.720733427363,2.1495063469675606,-1.9465781533938376,37.13681241184767,40.44242764456981,-4.979627203102958,35.95270084626235,-60.54576079971792,35.68984315937941,-37.18601608885755,42970.0,10126.0,42438.0
609.0,356.0,6.147783251231527,1732.551724137931,1723.6666666666667,1753.2118226600985,0.2413793103448276,0.6551724137931034,3735.673234811166,0.6998357963875208,-1.5509472106117432,33.48111658456486,40.681948519736856,-13.121942144736844,38.74328580592105,-52.20070450164475,38.391528174342106,-34.90589374506579,9598.0,2390.0,9541.0
905.0,386.0,5.531491712707182,1513.443093922652,1562.585635359116,1539.103867403315,0.3149171270718232,0.7878453038674034,3699.8795580110495,0.9738121546961332,-0.2271342725338665,38.19889502762431,40.986798362831806,-9.080343837389378,39.295217477876086,-35.65526920685841,40.01783758849554,-26.659549006637185,86386.0,18009.0,86276.0
631.0,373.0,7.261489698890649,2086.350237717908,2172.8003169572107,2175.0729001584787,0.196513470681458,0.6212361331220285,4493.75911251981,0.7920760697305865,-0.4576529813324356,30.903328050713156,40.19630629160064,-25.555308500792407,37.83653354992075,-58.7203479096672,38.57338093502376,-48.65069720126784,10521.0,2906.0,10376.0
939.0,416.0,7.427050053248136,1807.04898828541,1877.4100106496276,1859.1714589989351,0.2257720979765708,0.5910543130990416,3713.6496272630457,-0.2333333333333334,-2.5329384360982345,29.254526091586797,40.69379594882728,-3.1879193475479752,39.38293432835821,-40.49701474520255,39.599764072494665,-28.49779874093817,36599.0,11282.0,36589.0
1012.0,430.0,11.983201581027668,4554.70256916996,4567.497035573123,4585.383399209486,0.2371541501976284,0.4614624505928854,6644.421936758893,2.120849802371542,-0.9475390714423312,27.697628458498023,36.22656752475248,-34.09051609702972,35.563528217821776,-56.02278985841582,33.757370396039605,-40.57434907623763,39506.0,13403.0,39398.0
875.0,342.0,7.261714285714286,2592.9657142857145,2622.236571428572,2630.712,0.4114285714285714,0.7337142857142858,4233.149714285714,2.306857142857142,-0.1096847709327218,39.21142857142857,40.72670137299771,-28.36383067162472,39.89798627002286,-62.59660024828375,40.33608958810067,-51.55859615217391,239913.0,28748.0,239869.0
538.0,342.0,6.364312267657993,2089.9739776951674,2144.0130111524163,2155.7843866171,0.2193308550185873,0.7323420074349443,4040.289962825279,-0.1328996282527877,-1.821334334994666,28.60594795539033,40.33439442379184,-22.85063211524165,38.85497026022306,-56.725243503717486,38.78216672862455,-43.30843326022306,7312.0,2537.0,7300.0
