mentions,events,avg_sentenceid,avg_a1co,avg_a2co,avg_actco,avg_raw_text,avg_root_event,avg_len,avg_goldstein,avg_tone,avg_confidence,avg_lat1,avg_lon1,avg_lat2,avg_lon2,avg_lata,avg_lona,total_num_mentions,total_num_sources,total_num_articles
759.0,400.0,5.696969696969697,1551.790513833992,1633.2608695652175,1621.3741765480895,0.3412384716732543,0.769433465085639,3584.840579710145,-0.4040843214756265,-2.459572638494377,39.03820816864295,48.4806941891892,-10.168353590540542,44.34920751351351,-2.7636693378378374,44.23338440540541,-2.9913165432432445,23008.0,7133.0,22768.0
1143.0,544.0,7.150481189851269,2039.0918635170603,2011.273840769904,2084.777777777778,0.3613298337707786,0.7252843394575678,4646.518810148731,0.9054243219597548,-1.2935188908641684,46.05424321959755,46.22849815207781,-2.5840848974358943,42.686991662245816,-2.18373746861183,44.50326723253758,-0.5220467135278435,79951.0,20461.0,79812.0
994.0,538.0,7.619718309859155,1717.8088531187122,1740.7002012072437,1720.3561368209257,0.3832997987927565,0.7313883299798792,3775.208249496982,-0.0730382293762574,-2.2008144048189093,46.45875251509055,50.66819606153846,-1.9370726051282063,47.9841729025641,-0.3538352430769241,48.20714627692307,-0.8148505774358988,44231.0,10819.0,43582.0
1205.0,571.0,6.053112033195021,1546.430705394191,1604.414937759336,1585.9883817427385,0.5319502074688797,0.7402489626556017,4280.67468879668,-0.0170124481327798,-1.5633811716788768,56.47302904564315,47.10181400840335,-11.936789149579836,46.19005296638654,-9.815157161344544,46.05174703361344,-11.472983157983196,125958.0,15600.0,125525.0
1217.0,605.0,8.886606409202958,2196.4609695973704,2218.8208709942483,2204.685291700904,0.4338537387017255,0.6524239934264585,4618.193919474116,1.4074774034511093,-2.303332385938309,49.23582580115037,47.53023028715364,-7.688604229219142,48.22080954156172,-9.609369593618808,47.059082421494544,-8.631385845507978,153234.0,16971.0,153088.0
1015.0,482.0,12.067980295566503,2951.664039408867,3026.5714285714284,3030.094581280788,0.334975369458128,0.4423645320197044,5888.6837438423645,-2.2273891625615767,-2.8500861019069865,37.793103448275865,47.11921321313131,-0.3842339070707053,43.783162959595984,13.361412575757566,44.71107274646467,11.827268122222211,28564.0,12093.0,28198.0
1215.0,541.0,6.5473251028806585,1838.9176954732511,1857.1728395061727,1864.401646090535,0.5818930041152264,0.817283950617284,4146.145679012346,2.5138271604938263,-2.995864415710623,54.041152263374485,51.13113517587939,-2.7264703994974875,49.90954765494137,-1.499741560301508,50.65580754606364,-3.0247499195979897,276750.0,45111.0,276345.0
1372.0,656.0,6.104227405247814,1542.610058309038,1560.6836734693877,1581.902332361516,0.4555393586005831,0.7769679300291545,4042.011661807581,0.600510204081632,-3.47015960311111,48.731778425655975,50.24362643542435,-1.8397662110701116,48.9384957490775,-0.8659327416974174,49.63930544649446,-0.0430708708487091,124165.0,19627.0,123609.0
917.0,534.0,7.037077426390404,1837.01199563795,1847.515812431843,1875.803707742639,0.3544165757906216,0.6652126499454744,4181.460196292257,0.0593238822246454,-1.7449553700799598,45.2453653217012,49.83476013274335,0.1622196227876095,47.93637241150441,2.986395112831857,48.63429940265486,1.861612469026548,19527.0,5207.0,19126.0
751.0,411.0,6.287616511318243,1825.3129161118509,1787.7842876165114,1854.688415446072,0.3462050599201065,0.7922769640479361,4182.407456724368,1.1616511318242346,-1.0661598581314973,41.61118508655127,49.52785084353741,-11.256605763265302,47.37772352380953,5.890213548299325,48.61837560544218,-12.72497408571428,18027.0,4435.0,17924.0
