mentions,events,avg_sentenceid,avg_a1co,avg_a2co,avg_actco,avg_raw_text,avg_root_event,avg_len,avg_goldstein,avg_tone,avg_confidence,avg_lat1,avg_lon1,avg_lat2,avg_lon2,avg_lata,avg_lona,total_num_mentions,total_num_sources,total_num_articles
1765.0,417.0,6.222662889518413,2108.1631728045327,2094.812464589236,2142.4770538243624,0.3864022662889518,0.6912181303116147,4265.472521246459,0.4192634560906513,0.0690264852308061,39.81303116147309,-0.5833647818696931,47.05493209575079,-19.947182968838565,106.65001608045334,-4.77301968271956,55.75865679433444,471872.0,112842.0,471863.0
2162.0,737.0,6.122571692876965,2020.2562442183164,2009.3325624421832,2058.802035152637,0.2414431082331175,0.6739130434782609,4781.723866790009,1.687974098057354,0.1684471457798339,33.26086956521739,12.408063160333644,1.5548809587581085,-4.083397914735866,56.52937651390175,4.5059101946246605,34.11266960750693,157114.0,60284.0,157079.0
1537.0,558.0,8.666232921275212,2329.217957059206,2294.031880286272,2338.834743005856,0.1737150292778139,0.5744957709824333,4084.5107351984384,1.714118412491868,-0.0657301254639869,32.28366948601171,22.1960730463576,-26.883473960264787,-7.49680917880797,64.91146382119217,5.477430927152316,25.92451956026489,133553.0,44730.0,133297.0
1369.0,568.0,9.56391526661797,2265.227173119065,2331.770635500365,2343.1219868517164,0.2410518626734843,0.5054784514243974,3943.2432432432433,0.5508400292184082,-0.7348587765382305,34.295105916727536,24.782589817117785,-40.48300144623263,-4.600672128749083,58.96053873664962,13.523333277249469,-1.883496230431612,104308.0,32873.0,103146.0
2386.0,589.0,6.437552388935456,1749.7745180217937,1732.8767812238054,1769.7544006705784,0.2682313495389773,0.6047778709136631,3138.829002514669,2.1472757753562437,1.2476175839661623,27.292539815590946,11.861160931598835,0.8375220835082987,-15.881696768778712,92.3980682874532,-3.881835963071714,48.89028521863183,288280.0,121273.0,287759.0
2125.0,510.0,8.990117647058824,3280.0075294117646,3280.028705882353,3285.041411764706,0.2098823529411764,0.5430588235294118,4703.651294117647,1.9790588235294115,-0.7128652709891821,26.974117647058826,16.020394198113188,-10.861967251886762,-9.306414716981145,78.24813750754726,0.4014074528301802,42.32144781415096,253021.0,122334.0,252933.0
2814.0,610.0,7.505330490405117,2444.9324804548687,2447.030561478323,2461.540867093106,0.1350390902629708,0.6528073916133618,4262.217128642502,-0.9997867803837948,-1.8803971087947504,25.966595593461264,27.67816427807496,-32.56189230873413,2.883519101924399,37.27273079151815,17.404789451176082,-5.831964896293572,431095.0,171057.0,430979.0
2475.0,654.0,9.407676767676769,2755.2234343434343,2766.039191919192,2770.6048484848484,0.1915151515151515,0.5709090909090909,5584.043232323233,0.9596767676767676,-0.9029468425000056,25.17979797979798,13.506566812829872,-10.89435068371906,-7.055664254973623,52.65345149533088,4.8262557409663165,15.339143246447383,232390.0,106675.0,232191.0
1381.0,532.0,7.516292541636496,2161.8081100651702,2217.910934105721,2178.541636495293,0.1774076755973932,0.5423606082548877,3834.475018102824,2.314047791455467,0.3273369860855254,29.97827661115134,17.794848550724623,-12.436852461594176,-2.370362557971013,51.64508151666666,10.194511666666656,15.486257299275351,71830.0,28286.0,71773.0
1120.0,416.0,7.126785714285714,1912.9919642857144,1928.9267857142856,1935.732142857143,0.3267857142857143,0.6901785714285714,3355.4464285714284,1.7765178571428546,0.6378001008395315,29.348214285714285,18.806462007168445,-18.543620705197117,-2.975475358422948,48.392693933691824,4.041679211469522,20.9678118342294,75460.0,27430.0,75434.0
