mentions,events,avg_sentenceid,avg_a1co,avg_a2co,avg_actco,avg_raw_text,avg_root_event,avg_len,avg_goldstein,avg_tone,avg_confidence,avg_lat1,avg_lon1,avg_lat2,avg_lon2,avg_lata,avg_lona,total_num_mentions,total_num_sources,total_num_articles
1848.0,493.0,9.512445887445889,2174.274891774892,2186.4453463203463,2132.49512987013,0.3198051948051948,0.5595238095238095,4321.574134199134,1.443993506493507,-3.401772551004977,34.12337662337662,46.88712949134209,4.613639139610393,50.129365422078,4.9656676336580094,47.15828879870139,4.8956233419913495,244696.0,80913.0,242117.0
2547.0,710.0,15.216332940714564,3771.534746760896,3827.6148409894,3780.685119748724,0.177071063996859,0.5728307813113467,6474.534746760895,1.7654102866116994,-2.047839110985491,28.818217510797016,46.58069607381233,4.894236411071851,49.96263350608559,-3.518781063211621,46.12057290930507,4.504516097369455,591378.0,147564.0,590458.0
1205.0,539.0,8.219917012448132,2241.729460580913,2268.729460580913,2263.855601659751,0.3485477178423236,0.6016597510373444,5470.752697095436,-0.8151037344398342,-3.584990860556318,36.90456431535269,45.34767337759335,5.89164396680498,47.08802360165974,4.493822321991701,46.60282409958507,4.560849006639007,63418.0,13398.0,63178.0
758.0,437.0,8.378627968337732,2314.195250659631,2333.405013192612,2211.824538258575,0.3733509234828496,0.6306068601583114,4525.448548812665,1.431002638522428,-1.9490285839047476,40.63324538258575,47.74090919418758,4.635900202113605,49.86033217965655,4.24627678071334,48.10127128137385,6.886365224570674,22167.0,3384.0,22092.0
1389.0,414.0,12.86609071274298,3128.665946724262,3309.92656587473,3316.264218862491,0.3722102231821454,0.5413966882649388,8581.65154787617,1.7495320374370067,-1.1597967041324884,34.830813534917205,31.798510670511902,42.22946077433317,33.69077478386166,40.73164301512977,32.80257346791637,38.33862303677006,399681.0,82798.0,399660.0
2010.0,577.0,12.621393034825871,3328.273134328358,3362.186069651741,3339.53631840796,0.1930348258706467,0.4099502487562189,5617.081592039801,-0.8156716417910428,-1.061837239720293,28.562189054726367,47.40460498007971,5.380448656374503,50.62690758964148,-1.3058260119521865,49.14341319721119,-1.378040273904381,106981.0,44245.0,106601.0
750.0,422.0,5.562666666666667,1468.548,1513.308,1475.0866666666666,0.3386666666666666,0.748,4997.326666666667,1.473866666666667,-0.9021371170832708,40.22666666666667,45.76519643048131,6.611590701871661,49.84662694779118,1.2790418018741616,46.42340806149736,4.716657153743317,44710.0,8316.0,44694.0
2085.0,779.0,8.47242206235012,1918.6282973621103,1946.4589928057555,1929.167865707434,0.2872901678657074,0.6004796163069545,3906.388489208633,1.715059952038369,-3.833249400918797,32.97841726618705,47.70035329976015,4.812431245563547,50.13497085371702,2.800177969784172,48.90648509832131,3.635554036450839,75754.0,20596.0,75414.0
1285.0,626.0,7.356420233463035,1839.3377431906613,1851.9696498054475,1811.9424124513616,0.2342412451361867,0.6334630350194552,3815.944747081712,2.237976653696498,-1.664518452239885,28.770428015564203,47.94124653696498,4.398905607003891,50.44827252918289,1.770889542412451,48.58444093385217,4.854251462256809,54688.0,19744.0,54536.0
530.0,355.0,6.722641509433962,1943.18679245283,1969.7094339622645,1966.3716981132077,0.350943396226415,0.6679245283018868,5257.456603773585,2.179056603773585,-1.514430380458555,36.64150943396226,46.16347395437262,5.727010946768061,48.903622243346,3.312273346007604,47.065536501901136,3.5034576197718628,7900.0,1265.0,7892.0
1549.0,476.0,10.808263395739187,2546.4247901872177,2963.6191091026467,2987.400903808909,0.1245965138799225,0.5151710781149128,4735.795351839896,-1.4088444157520983,-2.3985607156457345,20.26468689477082,43.50706994832047,-20.71514740180875,46.43408145994838,-20.71397833074929,45.6928624289406,-22.92686473514208,170625.0,133056.0,169234.0
2017.0,403.0,16.23202776400595,3799.039662865642,3814.04759543877,3850.2930094199305,0.3639067922657412,0.4501735250371839,5188.810114030739,-2.84467030242935,-2.737010848499184,27.43182944967774,45.95113755831265,7.031105693796532,48.853125607940456,4.682432311662533,45.92186506203475,7.893994752357315,358064.0,112259.0,355183.0
898.0,355.0,8.037861915367483,2350.503340757238,2407.292873051225,2417.538975501114,0.3697104677060133,0.5233853006681515,3698.482182628062,-1.8736080178173709,-2.064180916745224,30.757238307349667,44.4635352285396,1.6028945607580851,47.13483623188407,-0.4848636454849502,43.332423366778166,5.220317506131554,34966.0,13779.0,34794.0
1271.0,445.0,11.202989771833202,2522.477576711251,2577.442958300551,2634.1274586939417,0.3304484657749803,0.3343823760818253,4418.365853658536,-1.473249409913454,-1.9390731551113387,27.474429583005502,45.31199716758461,0.9699608190401326,48.7896306845004,-2.763590133752946,42.11620574350909,31.564420517702608,86750.0,26176.0,86596.0
1169.0,487.0,6.837467921300257,1686.2711719418303,1667.255774165954,1702.284003421728,0.3122326775021385,0.5543199315654406,4712.831479897348,4.1732249786142015,-1.6398675763029644,34.50812660393499,45.87699503424656,2.2040139845890505,49.73964520547949,0.90760860873288,47.075429109589045,2.123460351027404,181082.0,41665.0,179864.0
1274.0,538.0,8.191522762951335,2159.138147566719,2138.8147566718994,2144.6593406593406,0.368916797488226,0.7598116169544741,4818.05808477237,3.0974097331240182,-1.9594463826150528,36.85243328100471,47.42570588373921,1.7689250974077009,50.47531264728986,-1.4739536983503534,47.54230719560095,-9.073134908091122,154789.0,31512.0,154767.0
1069.0,435.0,8.351730589335828,2182.221702525725,2114.092609915809,2223.5912067352665,0.3274087932647334,0.6725912067352666,5515.756782039289,1.1155285313376992,-3.2222812443467603,30.77642656688494,45.949063295880194,-0.8054927219101102,48.856089485018735,4.662615350187265,43.6747600280899,17.38510505805248,50475.0,10689.0,48189.0
1160.0,489.0,11.333620689655172,3928.812068965517,3978.625,3943.1491379310346,0.2482758620689655,0.4146551724137931,5720.940517241379,2.2182758620689635,-0.8336929159937182,30.198275862068964,44.41270284482758,-1.3568533181034474,49.10585862068966,2.158401835344827,45.01074931034481,5.80886850948276,63974.0,16699.0,63957.0
1696.0,571.0,13.204009433962264,2982.3319575471696,3002.9557783018868,3024.117924528302,0.303066037735849,0.3425707547169811,5632.596108490566,0.7328419811320755,-3.097541466335885,32.612028301886795,45.08266373820752,6.71575646521225,49.64277193396224,1.1711589652122616,46.07059863207543,7.607590728183971,308341.0,89445.0,306420.0
1503.0,598.0,7.6546906187624755,1979.2242182302064,2004.462408516301,2007.1989354624088,0.2867598137059215,0.5748502994011976,3769.950765136394,1.1343313373253496,-1.0795899556527435,33.31337325349301,46.66258277703604,-1.2385434212283064,48.27839739478959,8.011003487641949,47.56119472981989,-5.209080576384255,130936.0,43218.0,130713.0
