mentions,events,avg_sentenceid,avg_a1co,avg_a2co,avg_actco,avg_raw_text,avg_root_event,avg_len,avg_goldstein,avg_tone,avg_confidence,avg_lat1,avg_lon1,avg_lat2,avg_lon2,avg_lata,avg_lona,total_num_mentions,total_num_sources,total_num_articles
4983.0,1994.0,6.998595223760787,1693.3098535019064,1731.6771021473007,1724.837246638571,0.8153722657033915,0.7031908488862131,3741.6666666666665,0.780313064419024,-2.146606438379929,64.20028095524785,26.847822962678848,1.3489248285299753,26.563023474087924,1.5790777338308506,26.677790053689915,1.7973132313432905,897279.0,115519.0,895164.0
6430.0,2118.0,9.945101088646968,2489.963763608087,2515.971695178849,2512.966407465008,0.7311041990668741,0.5475894245723173,4447.634681181959,1.3295334370139968,-2.6096429939536603,61.01088646967341,29.751531984397545,6.380133674440955,30.1273342089432,8.111005949332425,29.654618715940128,6.763059235804979,1888439.0,237736.0,1884459.0
4654.0,1863.0,7.361624409110442,1822.663085517834,1847.3339063171463,1852.890846583584,0.7688010313708638,0.6437473141383756,3903.764933390632,0.6737859905457673,-2.0072375708959345,63.42071336484744,22.840539951357467,9.92906238438913,21.327106238978068,12.44431016934205,23.30506893600181,9.416064654455004,579331.0,91296.0,569915.0
4593.0,2086.0,8.247332897888091,2185.983888526018,2223.3069888961463,2216.8695841497934,0.8408447637709558,0.6684084476377096,4354.445895928587,1.1867842368822117,-1.710071864556403,67.58110167646419,20.02892243855589,13.72022459430688,20.137094775977783,13.218104850497577,19.87836303101134,13.948708211525116,453784.0,54043.0,444633.0
4742.0,2095.0,7.236398144242935,1971.2083509067904,2008.562631800928,2001.814424293547,0.8245466048080978,0.6710248840151835,3934.351750316322,1.1798397300716983,-1.425934682367597,63.66090257275411,22.43866667930804,7.147262558438689,22.14054060257262,9.024390878021745,22.20294186227544,8.354416882679095,555502.0,74191.0,552922.0
5651.0,2318.0,8.139975225623784,2068.5680410546806,2111.2734029375333,2096.0897186338702,0.8055211466996992,0.631038754202796,4219.993275526455,0.2179614227570342,-1.579922132419156,62.28809060343302,27.035652550786303,-5.065072454949119,27.609732583194518,-6.3613038473070525,27.0234529158031,-5.703885243153219,701665.0,94716.0,692062.0
6333.0,2467.0,6.409126796147166,1629.7615663982317,1663.811937470393,1656.8016737723035,0.8525185536080846,0.7651981683246487,4232.60318964156,0.6036949313121733,-1.958817320796312,66.90825832938576,26.3551431010101,-2.6276532579124585,26.49548985411765,-2.37472023394958,26.485836165042016,-2.638333808739499,875333.0,119647.0,869677.0
5575.0,2258.0,7.742780269058296,2024.911210762332,2053.801793721973,2036.9544394618836,0.7273542600896861,0.6005381165919282,4157.726098654709,0.8391748878923799,-1.751131831279795,58.60448430493273,28.930197626839988,-10.752291215255152,28.921902345440675,-11.061620850888891,29.16245787019696,-10.562632674440785,805181.0,133055.0,799520.0
4344.0,2141.0,7.811233885819521,2064.49332412523,2101.158379373849,2097.6491712707184,0.8098526703499079,0.632366482504604,4157.468692449355,0.9098987108655614,-1.961247808791084,62.97882136279927,22.6641906137931,2.7589871465517257,22.48584156146834,3.4600094597191435,22.400719325615764,3.204456462315276,424534.0,52596.0,420921.0
7312.0,2399.0,13.098605032822755,3076.1503008752734,3087.6539934354487,3078.78897702407,0.7159463894967177,0.599699124726477,5758.976750547046,1.0833014223194752,-1.5776369836550912,52.77215536105033,33.61672166661922,2.8327632286120488,32.10117957254737,2.5583547556599195,31.77957252854907,1.8787530029901045,1343431.0,213899.0,1338608.0
4998.0,1947.0,9.06422569027611,2390.514805922369,2415.874949979992,2414.5678271308525,0.8201280512204882,0.5766306522609044,4427.8269307723085,1.0223889555822303,-1.7190329737421066,63.579431772709086,21.54311155071192,3.9385669901423848,21.633819228696588,3.714520364293529,21.53260733253011,3.9061216254107256,713972.0,103824.0,706209.0
6894.0,2237.0,8.657238178125906,2128.51029881056,2166.2449956483897,2152.4463301421524,0.8418914998549464,0.6861038584276182,3841.120684653322,1.0278648099796932,-2.068293439695685,69.51407020597621,11.454402335430402,35.789567013042806,11.0892957156667,37.880556859291055,11.451002875402782,37.090864907472735,3481272.0,353809.0,3201143.0
5629.0,2235.0,8.09628708473974,2202.404867649672,2231.911707230414,2229.5093267010125,0.8097352993426896,0.7416947948125777,4224.327056315509,1.3413927873512177,-2.559536150598868,65.75235388168413,27.392290097094683,-11.570618623242718,27.588060438800404,-11.330364183505134,27.798551376007524,-11.176041738706632,1272960.0,145042.0,1250876.0
