mentions,events,avg_sentenceid,avg_a1co,avg_a2co,avg_actco,avg_raw_text,avg_root_event,avg_len,avg_goldstein,avg_tone,avg_confidence,avg_lat1,avg_lon1,avg_lat2,avg_lon2,avg_lata,avg_lona,total_num_mentions,total_num_sources,total_num_articles
664.0,403.0,4.596385542168675,1404.2153614457832,1429.245481927711,1437.453313253012,0.8960843373493976,0.8433734939759037,3516.9036144578317,2.1575301204819284,-0.3508064982726778,65.8433734939759,36.24067232380953,-28.146877257142854,36.487073923809525,-29.76131636190476,36.532579371428575,-29.836240868571423,14729.0,1819.0,14601.0
957.0,407.0,6.7910135841170325,2104.6833855799373,2127.259143155695,2140.141065830721,0.7241379310344828,0.6802507836990596,3764.741901776385,1.5206896551724152,0.0822149271590692,52.82131661442006,29.18296502380953,1.1809148785714276,35.98278383333333,2.0245987511904726,34.57682799999999,0.4043304619047554,79861.0,19178.0,79204.0
809.0,415.0,5.030902348578492,1489.0655129789864,1532.36217552534,1528.547589616811,0.9258343634116192,0.7799752781211372,3451.567367119901,1.7797280593325095,0.0616751497862477,70.95179233621755,36.28775894736842,-53.80783832695376,36.98204992025518,-55.32406363317386,36.67439547049442,-54.22030175757576,55451.0,6742.0,55326.0
766.0,452.0,5.097911227154047,1689.6279373368145,1697.7832898172323,1725.659268929504,0.891644908616188,0.8368146214099217,3481.6788511749346,1.8463446475195824,0.2136518186002879,64.8041775456919,35.845301985688735,-14.384577078711985,35.927947781753126,-17.075820130590337,35.89730663685152,-16.29623831842576,18333.0,2369.0,18239.0
526.0,356.0,5.486692015209125,1812.638783269962,1858.1539923954367,1843.3631178707224,0.8897338403041825,0.7908745247148289,3581.4296577946766,1.8492395437262363,0.0765632163615698,65.53231939163499,35.45700352941177,-34.858346990588224,35.93444917647059,-36.28739804941176,36.20779247058824,-36.84941608941177,9842.0,991.0,9284.0
596.0,330.0,4.947986577181208,1395.0402684563758,1443.3322147651006,1434.0,0.8825503355704698,0.7567114093959731,3283.0838926174497,1.383053691275168,0.0300586274700589,65.01677852348993,34.04148670940172,-30.59944215384617,33.4578567948718,-28.276390873931632,33.352895683760686,-28.4050310363248,33789.0,5606.0,33669.0
1116.0,371.0,5.586917562724015,1583.2347670250897,1631.739247311828,1639.2517921146953,0.8754480286738351,0.746415770609319,3012.2974910394264,1.2205197132616488,-1.1780661603408529,74.13082437275986,30.29596381578947,-37.30577133552634,30.123376864035087,-26.34061958114036,29.998358114035085,-26.04408986622808,351197.0,36968.0,348997.0
972.0,446.0,5.204732510288066,1481.6769547325102,1541.9331275720165,1535.1059670781892,0.8415637860082305,0.8251028806584362,3219.701646090535,1.9839506172839507,-0.5857578215514055,67.95267489711934,33.86385027169812,-34.36508344276728,34.547470900628944,-18.782356713207538,33.993170607547185,-1.68156187044024,143731.0,17963.0,143284.0
974.0,436.0,6.5041067761806985,1713.0965092402464,1782.1858316221767,1758.0564681724843,0.9055441478439424,0.6909650924024641,3614.600616016427,2.120020533880904,-1.6967107506293813,62.52566735112936,37.42910387332522,-42.958223945188806,37.21130778319124,-41.89386491108406,37.39579327649209,-40.24095159439709,168088.0,24433.0,166752.0
626.0,350.0,5.255591054313099,1636.429712460064,1699.2779552715656,1675.1725239616617,0.8610223642172524,0.7523961661341853,4018.781150159744,2.812140575079873,0.1956390525606732,63.43450479233227,33.268839045725656,-29.79671064811134,32.90306170974156,-30.17996068190855,33.23689345924455,-29.54557128429424,19079.0,2212.0,18667.0
