mentions,events,avg_sentenceid,avg_a1co,avg_a2co,avg_actco,avg_raw_text,avg_root_event,avg_len,avg_goldstein,avg_tone,avg_confidence,avg_lat1,avg_lon1,avg_lat2,avg_lon2,avg_lata,avg_lona,total_num_mentions,total_num_sources,total_num_articles
3821.0,1426.0,8.3381313792201,2352.3004449097093,2381.838000523423,2392.0015702695628,0.2072755823082962,0.6561109657157812,4931.878042397279,0.3163308034545925,-1.1949752957017694,31.120125621565037,41.360317356562746,-13.610159832067014,35.916593227665686,-46.182304542572645,37.91077665706051,-31.328252864291287,375012.0,111959.0,373448.0
2941.0,1435.0,7.527711662699762,2191.2084325059504,2203.424685481129,2202.6140768446107,0.2526351581094865,0.5770146208772526,4114.617817069025,1.4740224413464815,-1.000702430938303,28.87113226793608,45.91881351038476,-26.8659859111338,41.70358530813756,-51.17022233537615,43.2291094824651,-37.05143484882528,139237.0,78092.0,138904.0
3110.0,1383.0,6.942765273311897,1971.5289389067525,1974.4948553054664,1951.0022508038585,0.2803858520900321,0.7434083601286173,4320.675241157556,1.2384887459807068,-1.5298069225297308,35.765273311897104,46.54904676147384,-29.60910745022625,41.81573993535878,-54.98514312734327,43.90869429864256,-42.71907085681968,161613.0,44392.0,159518.0
3991.0,1608.0,7.55700325732899,2069.406664996241,2098.7424204460035,2119.1373089451267,0.2332748684540215,0.717113505387121,4995.4818341267855,0.1321222751190169,-1.6984228632183416,29.310949636682537,44.14586941028859,-45.17876579573399,40.070707427854494,-66.87591012898368,40.92530238393982,-54.1597594958595,175262.0,68489.0,173807.0
3964.0,1593.0,9.299192734611504,2805.6548940464177,2858.5118567103937,2856.468213925328,0.2303229061553985,0.6614530776992936,5859.077951564077,0.40741675075681,-0.8506763838329575,30.683652875882945,44.21406560464526,-46.68326971017419,41.81613267104262,-63.69365673971216,42.86221386518552,-55.44262548699824,268936.0,78099.0,268480.0
2375.0,1247.0,7.826105263157895,2366.971368421053,2385.456842105263,2394.390315789474,0.2513684210526316,0.6753684210526316,5085.903157894737,1.2020631578947365,-0.6760505588330984,32.463157894736845,45.651519537743845,-25.399277136556403,41.04501454749786,-52.66116817430028,42.661841645462246,-37.33039830279901,96471.0,25693.0,94656.0
2323.0,1340.0,6.848471803702109,2134.360309944038,2158.7399913904437,2157.6904864399485,0.1885492897115798,0.720619888075764,4632.987946620749,1.0075764098148958,-0.8675389058163506,33.65475678002583,46.242051853448274,-28.97194719482758,41.40329866379309,-55.81837514310338,42.69994577586206,-43.64154538836198,168638.0,42427.0,168506.0
2582.0,1237.0,12.922153369481023,3919.051123160341,3952.032532920217,3955.387683965918,0.2633617350890782,0.4624322230828815,6508.202168861348,0.3612316034082108,-1.5220105820025522,29.15956622773044,43.75456941474843,-39.18333797229816,39.44076769200789,-60.830138980896734,40.614969407407486,-51.2179600647174,126184.0,62934.0,124335.0
2683.0,1295.0,7.093924711144242,2071.0018635855386,2069.8456951174057,2103.669772642564,0.171077152441297,0.6980991427506522,4148.05553484905,0.7066343645173325,-0.5156760227384822,29.88073052553112,47.79400528203217,-20.073190920806866,41.94956382891296,-59.195918075084016,42.57625389241689,-49.11182592865146,112950.0,38126.0,112760.0
2149.0,1193.0,8.563983248022335,2408.911121451838,2418.080037226617,2402.8808748255,0.2745463006049325,0.6100511865984178,4844.571428571428,1.1291763610981846,-1.5144124079066807,34.071661237785015,44.63818994842944,-30.19500904922645,39.77265808251288,-51.84232052086264,42.29744654477261,-37.79776496718238,43833.0,13116.0,43496.0
1967.0,1072.0,8.922216573462125,2525.9318759532284,2507.1733604473816,2541.252669039146,0.2450432130147432,0.6542958820538892,5452.774275546518,1.2185053380782929,-1.7440075517161235,32.97407219115404,47.41207372188139,-29.45612908486706,42.216270025562366,-58.3937773277096,43.707729805725975,-46.70936927096111,66754.0,27464.0,66266.0
3606.0,1222.0,6.237659456461453,1631.7434830837492,1687.8435940099837,1697.0482529118135,0.3117027176927343,0.8369384359400999,3488.3929561841373,0.1151414309484194,-2.2942918417738083,34.001663893510816,43.5816794714882,-34.963465885118325,41.310266110183626,-54.81162638870339,41.56302218636996,-44.297337659249,456385.0,115774.0,423950.0
